init_training,file_name,anomaly_threshold,window_size,drift_threshold,AUC,time
False,normality3_Dodgers_NAB_MGAB.out,0.6,25,0.5,0.5,12.963210582733154
False,normality3_MGAB_Dodgers_NAB.out,0.6,25,0.5,0.49505356379795595,13.767575979232788
False,normality3_MGAB_NAB_Dodgers.out,0.6,25,0.5,0.3823046626542292,13.575351238250732
False,normality3_NAB_Dodgers_MGAB.out,0.6,25,0.5,0.49002102369300415,17.346760749816895
False,normality3_NAB_MGAB_Dodgers.out,0.6,25,0.5,0.6267054473487174,13.698225021362305
False,normality1_Dodgers.out,0.6,25,0.6,0.5,4.195651292800903
False,normality1_MGAB.out,0.6,25,0.6,0.6029408066132265,8.829028129577637
False,normality1_NAB.out,0.6,25,0.6,0.49481857614982094,0.3946664333343506
False,normality2_Dodgers_MGAB.out,0.6,25,0.6,0.5,12.623843669891357
False,normality2_Dodgers_NAB.out,0.6,25,0.6,0.5,4.5400002002716064
False,normality2_MGAB_Dodgers.out,0.6,25,0.6,0.594703834514457,13.526578664779663
False,normality2_MGAB_NAB.out,0.6,25,0.6,0.619367057909782,9.21823501586914
False,normality2_NAB_Dodgers.out,0.6,25,0.6,0.5679303168998132,8.46772050857544
False,normality2_NAB_MGAB.out,0.6,25,0.6,0.6498731924342477,9.032506465911865
False,normality3_Dodgers_MGAB_NAB.out,0.6,25,0.6,0.5,12.981416463851929
False,normality3_Dodgers_NAB_MGAB.out,0.6,25,0.6,0.5,12.955310344696045
False,normality3_MGAB_Dodgers_NAB.out,0.6,25,0.6,0.5173416609948661,13.51726508140564
False,normality3_MGAB_NAB_Dodgers.out,0.6,25,0.6,0.5942116042790044,13.606396675109863
False,normality3_NAB_Dodgers_MGAB.out,0.6,25,0.6,0.5679257267314288,15.472820043563843
False,normality3_NAB_MGAB_Dodgers.out,0.6,25,0.6,0.40631904052350576,14.46212100982666
False,normality1_Dodgers.out,0.6,50,0.4,0.5,2.1951487064361572
False,normality1_MGAB.out,0.6,50,0.4,0.45803742484969934,4.661761283874512
False,normality1_NAB.out,0.6,50,0.4,0.41518142385017903,0.28303050994873047
False,normality2_Dodgers_MGAB.out,0.6,50,0.4,0.5,6.5147130489349365
False,normality2_Dodgers_NAB.out,0.6,50,0.4,0.5,2.3544704914093018
False,normality2_MGAB_Dodgers.out,0.6,50,0.4,0.09895405800825798,6.939699649810791
False,normality2_MGAB_NAB.out,0.6,50,0.4,0.16988127350600882,4.822736501693726
False,normality2_NAB_Dodgers.out,0.6,50,0.4,0.553378548258818,7.688688516616821
False,normality2_NAB_MGAB.out,0.6,50,0.4,0.7421141550083308,4.891771554946899
False,normality3_Dodgers_MGAB_NAB.out,0.6,50,0.4,0.5,6.6606621742248535
False,normality3_Dodgers_NAB_MGAB.out,0.6,50,0.4,0.5,6.668149948120117
False,normality3_MGAB_Dodgers_NAB.out,0.6,50,0.4,0.2526361800469569,7.089723825454712
False,normality3_MGAB_NAB_Dodgers.out,0.6,50,0.4,0.2527288021018758,7.085204839706421
False,normality3_NAB_Dodgers_MGAB.out,0.6,50,0.4,0.7150121375451869,7.878173112869263
False,normality3_NAB_MGAB_Dodgers.out,0.6,50,0.4,0.4164269549243902,10.149561166763306
False,normality1_Dodgers.out,0.6,50,0.5,0.5,2.1676995754241943
False,normality1_MGAB.out,0.6,50,0.5,0.4052270290581162,4.645675420761108
False,normality1_NAB.out,0.6,50,0.5,0.4948547232167446,0.2269759178161621
False,normality2_Dodgers_MGAB.out,0.6,50,0.5,0.5,6.4970622062683105
False,normality2_Dodgers_NAB.out,0.6,50,0.5,0.5,2.362079620361328
False,normality2_MGAB_Dodgers.out,0.6,50,0.5,0.2690536705894915,8.271942853927612
False,normality2_MGAB_NAB.out,0.6,50,0.5,0.198316349385903,4.828794717788696
False,normality2_NAB_Dodgers.out,0.6,50,0.5,0.49728822231893294,2.393022298812866
False,normality2_NAB_MGAB.out,0.6,50,0.5,0.6388755547176378,4.879120111465454
False,normality3_Dodgers_MGAB_NAB.out,0.6,50,0.5,0.5,6.734131574630737
False,normality3_Dodgers_NAB_MGAB.out,0.6,50,0.5,0.5,6.6485865116119385
False,normality3_MGAB_Dodgers_NAB.out,0.6,50,0.5,0.24777249336766766,7.7061145305633545
False,normality3_MGAB_NAB_Dodgers.out,0.6,50,0.5,0.25170287658044094,8.103033781051636
False,normality3_NAB_Dodgers_MGAB.out,0.6,50,0.5,0.5163906103213284,6.69367790222168
False,normality3_NAB_MGAB_Dodgers.out,0.6,50,0.5,0.33077221856155337,7.527544736862183
False,normality1_Dodgers.out,0.6,50,0.6,0.5,2.181049108505249
False,normality1_MGAB.out,0.6,50,0.6,0.46598218937875746,4.61928915977478
False,normality1_NAB.out,0.6,50,0.6,0.4948784770035803,0.22682642936706543
False,normality2_Dodgers_MGAB.out,0.6,50,0.6,0.5,6.455219507217407
False,normality2_Dodgers_NAB.out,0.6,50,0.6,0.5,2.3625547885894775
False,normality2_MGAB_Dodgers.out,0.6,50,0.6,0.2467730622202591,6.922465085983276
False,normality2_MGAB_NAB.out,0.6,50,0.6,0.6564768380208383,4.8939855098724365
False,normality2_NAB_Dodgers.out,0.6,50,0.6,0.4973557260483336,2.374321937561035
False,normality2_NAB_MGAB.out,0.6,50,0.6,0.6526488673608493,4.8261566162109375
False,normality3_Dodgers_MGAB_NAB.out,0.6,50,0.6,0.5,6.651838541030884
False,normality3_Dodgers_NAB_MGAB.out,0.6,50,0.6,0.5,6.601851940155029
False,normality3_MGAB_Dodgers_NAB.out,0.6,50,0.6,0.26374732400617046,7.087489604949951
False,normality3_MGAB_NAB_Dodgers.out,0.6,50,0.6,0.2532067662473326,7.084688425064087
False,normality3_NAB_Dodgers_MGAB.out,0.6,50,0.6,0.5163907004665619,6.70285964012146
False,normality3_NAB_MGAB_Dodgers.out,0.6,50,0.6,0.38125287848391726,7.652031183242798
False,normality1_Dodgers.out,0.6,100,0.4,0.5,1.1503853797912598
False,normality1_MGAB.out,0.6,100,0.4,0.472261122244489,2.6444668769836426
False,normality1_NAB.out,0.6,100,0.4,0.49487847700358023,0.14835810661315918
False,normality2_Dodgers_MGAB.out,0.6,100,0.4,0.5,3.3834524154663086
False,normality2_Dodgers_NAB.out,0.6,100,0.4,0.5,1.2557251453399658
False,normality2_MGAB_Dodgers.out,0.6,100,0.4,0.2594830399130522,3.8156445026397705
False,normality2_MGAB_NAB.out,0.6,100,0.4,0.6107574212115645,2.7550361156463623
False,normality2_NAB_Dodgers.out,0.6,100,0.4,0.3634091493311249,2.3330252170562744
False,normality2_NAB_MGAB.out,0.6,100,0.4,0.6752320548642734,2.750394582748413
False,normality3_Dodgers_MGAB_NAB.out,0.6,100,0.4,0.5,3.4525794982910156
False,normality3_Dodgers_NAB_MGAB.out,0.6,100,0.4,0.5,3.477888345718384
False,normality3_MGAB_Dodgers_NAB.out,0.6,100,0.4,0.25751618192736475,3.9324989318847656
False,normality3_MGAB_NAB_Dodgers.out,0.6,100,0.4,0.3487346440690625,5.387406587600708
False,normality3_NAB_Dodgers_MGAB.out,0.6,100,0.4,0.5981688784664877,4.672452926635742
False,normality3_NAB_MGAB_Dodgers.out,0.6,100,0.4,0.3770838672628254,5.8969645500183105
False,normality1_Dodgers.out,0.6,100,0.5,0.5,1.1477417945861816
False,normality1_MGAB.out,0.6,100,0.5,0.4459909569138276,2.648408889770508
False,normality1_NAB.out,0.6,100,0.5,0.4948547232167446,0.14870476722717285
False,normality2_Dodgers_MGAB.out,0.6,100,0.5,0.5,3.408590078353882
False,normality2_Dodgers_NAB.out,0.6,100,0.5,0.5,1.2564780712127686
False,normality2_MGAB_Dodgers.out,0.6,100,0.5,0.22802540268629715,3.871143341064453
False,normality2_MGAB_NAB.out,0.6,100,0.5,0.6410423535174818,2.8152217864990234
False,normality2_NAB_Dodgers.out,0.6,100,0.5,0.5004836788211993,1.5607972145080566
False,normality2_NAB_MGAB.out,0.6,100,0.5,0.6958568514275217,2.764817476272583
False,normality3_Dodgers_MGAB_NAB.out,0.6,100,0.5,0.5,3.423450469970703
False,normality3_Dodgers_NAB_MGAB.out,0.6,100,0.5,0.5,3.4559812545776367
False,normality3_MGAB_Dodgers_NAB.out,0.6,100,0.5,0.2214187017047185,3.9335365295410156
False,normality3_MGAB_NAB_Dodgers.out,0.6,100,0.5,0.3026211047229251,4.255982875823975
False,normality3_NAB_Dodgers_MGAB.out,0.6,100,0.5,0.5704856270767642,3.8007419109344482
False,normality3_NAB_MGAB_Dodgers.out,0.6,100,0.5,0.6198032234258468,4.819162845611572
False,normality1_Dodgers.out,0.6,100,0.6,0.5,1.1491992473602295
False,normality1_MGAB.out,0.6,100,0.6,0.4425161072144289,2.6362593173980713
False,normality1_NAB.out,0.6,100,0.6,0.4947982649407876,0.14680862426757812
False,normality2_Dodgers_MGAB.out,0.6,100,0.6,0.5,3.3743433952331543
False,normality2_Dodgers_NAB.out,0.6,100,0.6,0.5,1.2289416790008545
False,normality2_MGAB_Dodgers.out,0.6,100,0.6,0.23286166135942077,3.8326618671417236
False,normality2_MGAB_NAB.out,0.6,100,0.6,0.6219007679838089,2.7742679119110107
False,normality2_NAB_Dodgers.out,0.6,100,0.6,0.49027566180209714,1.855719804763794
False,normality2_NAB_MGAB.out,0.6,100,0.6,0.6857641084394428,2.7722420692443848
False,normality3_Dodgers_MGAB_NAB.out,0.6,100,0.6,0.5,3.476952075958252
False,normality3_Dodgers_NAB_MGAB.out,0.6,100,0.6,0.5,3.4425461292266846
False,normality3_MGAB_Dodgers_NAB.out,0.6,100,0.6,0.2545853931392405,3.9173502922058105
False,normality3_MGAB_NAB_Dodgers.out,0.6,100,0.6,0.29195438002155377,4.337016820907593
False,normality3_NAB_Dodgers_MGAB.out,0.6,100,0.6,0.20991800652422976,4.454725027084351
False,normality3_NAB_MGAB_Dodgers.out,0.6,100,0.6,0.3023372732245151,4.111131191253662
True,normality1_Dodgers.out,0.4,25,0.4,0.3965206444826538,119.94579768180847
True,normality1_MGAB.out,0.4,25,0.4,0.45741217434869735,240.9904980659485
True,normality1_NAB.out,0.4,25,0.4,0.519785183145139,6.60948371887207
True,normality2_Dodgers_MGAB.out,0.4,25,0.4,0.43063063995433803,369.70744729042053
True,normality2_Dodgers_NAB.out,0.4,25,0.4,0.39950881606950706,125.87678384780884
True,normality2_MGAB_Dodgers.out,0.4,25,0.4,0.3904791031558812,366.2750868797302
True,normality2_MGAB_NAB.out,0.4,25,0.4,0.618571519499312,250.28883171081543
True,normality2_NAB_Dodgers.out,0.4,25,0.4,0.35782420852615865,125.7282326221466
True,normality2_NAB_MGAB.out,0.4,25,0.4,0.6331602066433983,240.80205941200256
True,normality3_Dodgers_MGAB_NAB.out,0.4,25,0.4,0.443493784520927,359.5114450454712
True,normality3_Dodgers_NAB_MGAB.out,0.4,25,0.4,0.44854356788846417,364.75557255744934
True,normality3_MGAB_Dodgers_NAB.out,0.4,25,0.4,0.4077118766935547,365.95067715644836
True,normality3_MGAB_NAB_Dodgers.out,0.4,25,0.4,0.40631255169584757,374.201651096344
True,normality3_NAB_Dodgers_MGAB.out,0.4,25,0.4,0.4027734900263987,359.55450797080994
True,normality3_NAB_MGAB_Dodgers.out,0.4,25,0.4,0.4062357430697855,359.1080753803253
True,normality1_Dodgers.out,0.4,25,0.5,0.38603142103026145,117.55096125602722
True,normality1_MGAB.out,0.4,25,0.5,0.45576194889779553,244.21842432022095
True,normality1_NAB.out,0.4,25,0.5,0.545739465711925,5.2354655265808105
True,normality2_Dodgers_MGAB.out,0.4,25,0.5,0.4327102507709639,346.71346521377563
True,normality2_Dodgers_NAB.out,0.4,25,0.5,0.4008332976405218,120.37409853935242
True,normality2_MGAB_Dodgers.out,0.4,25,0.5,0.3887802643154888,344.0283694267273
True,normality2_MGAB_NAB.out,0.4,25,0.5,0.6232521922827778,237.63669323921204
True,normality2_NAB_Dodgers.out,0.4,25,0.5,0.36367203427466305,127.26402711868286
True,normality2_NAB_MGAB.out,0.4,25,0.5,0.6501587290077443,243.4745635986328
True,normality3_Dodgers_MGAB_NAB.out,0.4,25,0.5,0.44611540394055094,359.589617729187
True,normality3_Dodgers_NAB_MGAB.out,0.4,25,0.5,0.4541063319371567,355.924565076828
True,normality3_MGAB_Dodgers_NAB.out,0.4,25,0.5,0.40459766244851997,356.78160190582275
True,normality3_MGAB_NAB_Dodgers.out,0.4,25,0.5,0.40630289040763357,357.67809009552
True,normality3_NAB_Dodgers_MGAB.out,0.4,25,0.5,0.4064705860643976,371.12318897247314
True,normality3_NAB_MGAB_Dodgers.out,0.4,25,0.5,0.4080687366917126,370.862909078598
True,normality1_Dodgers.out,0.4,25,0.6,0.391108042078143,118.5044617652893
True,normality1_MGAB.out,0.4,25,0.6,0.4659497244488978,236.3143973350525
True,normality1_NAB.out,0.4,25,0.6,0.5253070779399615,3.1474103927612305
True,normality2_Dodgers_MGAB.out,0.4,25,0.6,0.4288062105020771,362.7987153530121
True,normality2_Dodgers_NAB.out,0.4,25,0.6,0.4024347265732069,125.18907952308655
True,normality2_MGAB_Dodgers.out,0.4,25,0.6,0.39041588272716266,352.47346019744873
True,normality2_MGAB_NAB.out,0.4,25,0.6,0.6363469366050798,235.1218101978302
True,normality2_NAB_Dodgers.out,0.4,25,0.6,0.3636508470354224,120.63964080810547
True,normality2_NAB_MGAB.out,0.4,25,0.6,0.6500786111836232,246.89138913154602
True,normality3_Dodgers_MGAB_NAB.out,0.4,25,0.6,0.4527143917890039,366.76114082336426
True,normality3_Dodgers_NAB_MGAB.out,0.4,25,0.6,0.45108185347044827,393.00508308410645
True,normality3_MGAB_Dodgers_NAB.out,0.4,25,0.6,0.41026988670421105,377.4202654361725
True,normality3_MGAB_NAB_Dodgers.out,0.4,25,0.6,0.40534684481930805,356.1857850551605
True,normality3_NAB_Dodgers_MGAB.out,0.4,25,0.6,0.40914501701457606,359.397625207901
True,normality3_NAB_MGAB_Dodgers.out,0.4,25,0.6,0.4070998714737504,355.7782938480377
True,normality1_Dodgers.out,0.4,50,0.4,0.42896746045088574,57.83655834197998
True,normality1_MGAB.out,0.4,50,0.4,0.4643721693386773,118.75323820114136
True,normality1_NAB.out,0.4,50,0.4,0.5483609887083448,3.5721423625946045
True,normality2_Dodgers_MGAB.out,0.4,50,0.4,0.48251029514699967,178.9470443725586
True,normality2_Dodgers_NAB.out,0.4,50,0.4,0.43600885893523406,62.909409523010254
True,normality2_MGAB_Dodgers.out,0.4,50,0.4,0.4375349189726564,177.23399424552917
True,normality2_MGAB_NAB.out,0.4,50,0.4,0.6506285671929434,120.30870985984802
True,normality2_NAB_Dodgers.out,0.4,50,0.4,0.3783539133481868,62.337855100631714
True,normality2_NAB_MGAB.out,0.4,50,0.4,0.6657905592456161,121.24786281585693
True,normality3_Dodgers_MGAB_NAB.out,0.4,50,0.4,0.49355505134852773,180.1246793270111
True,normality3_Dodgers_NAB_MGAB.out,0.4,50,0.4,0.5004872273827315,177.88640928268433
True,normality3_MGAB_Dodgers_NAB.out,0.4,50,0.4,0.44929588144849636,178.916241645813
True,normality3_MGAB_NAB_Dodgers.out,0.4,50,0.4,0.44446303529982634,185.60757207870483
True,normality3_NAB_Dodgers_MGAB.out,0.4,50,0.4,0.44511137393599465,184.3374080657959
True,normality3_NAB_MGAB_Dodgers.out,0.4,50,0.4,0.4470901242543213,179.43202757835388
True,normality1_Dodgers.out,0.4,50,0.5,0.4333709610385279,58.83578848838806
True,normality1_MGAB.out,0.4,50,0.5,0.4675733216432866,117.13984799385071
True,normality1_NAB.out,0.4,50,0.5,0.535876480308455,2.860719680786133
True,normality2_Dodgers_MGAB.out,0.4,50,0.5,0.481050588319002,180.26726746559143
True,normality2_Dodgers_NAB.out,0.4,50,0.5,0.4402266087485356,62.336829662323
True,normality2_MGAB_Dodgers.out,0.4,50,0.5,0.43760149873411114,177.88459157943726
True,normality2_MGAB_NAB.out,0.4,50,0.5,0.6512334068122709,122.61230158805847
True,normality2_NAB_Dodgers.out,0.4,50,0.5,0.38254189281446604,62.31937909126282
True,normality2_NAB_MGAB.out,0.4,50,0.5,0.6653100859510204,121.8791823387146
True,normality3_Dodgers_MGAB_NAB.out,0.4,50,0.5,0.5027467844467646,189.55264043807983
True,normality3_Dodgers_NAB_MGAB.out,0.4,50,0.5,0.496401131855728,182.2943389415741
True,normality3_MGAB_Dodgers_NAB.out,0.4,50,0.5,0.44932117044466496,178.49609470367432
True,normality3_MGAB_NAB_Dodgers.out,0.4,50,0.5,0.44434211089995024,176.10052704811096
True,normality3_NAB_Dodgers_MGAB.out,0.4,50,0.5,0.4490888401126668,182.24138498306274
True,normality3_NAB_MGAB_Dodgers.out,0.4,50,0.5,0.45170089653496365,185.55883026123047
True,normality1_Dodgers.out,0.4,50,0.6,0.41964946317778967,58.34430646896362
True,normality1_MGAB.out,0.4,50,0.6,0.4767694388777555,119.90353846549988
True,normality1_NAB.out,0.4,50,0.6,0.5794144175158359,0.36556005477905273
True,normality2_Dodgers_MGAB.out,0.4,50,0.6,0.48028786508961613,179.3974597454071
True,normality2_Dodgers_NAB.out,0.4,50,0.6,0.44298410689446743,63.59424376487732
True,normality2_MGAB_Dodgers.out,0.4,50,0.6,0.43294476087462774,181.52861618995667
True,normality2_MGAB_NAB.out,0.4,50,0.6,0.7034334806134848,121.92368197441101
True,normality2_NAB_Dodgers.out,0.4,50,0.6,0.3890268524270363,62.4391565322876
True,normality2_NAB_MGAB.out,0.4,50,0.6,0.6923894270898796,118.99186587333679
True,normality3_Dodgers_MGAB_NAB.out,0.4,50,0.6,0.501148821712526,178.5318078994751
True,normality3_Dodgers_NAB_MGAB.out,0.4,50,0.6,0.499914777456812,178.26971292495728
True,normality3_MGAB_Dodgers_NAB.out,0.4,50,0.6,0.4533569540706822,179.66907119750977
True,normality3_MGAB_NAB_Dodgers.out,0.4,50,0.6,0.4500236233729203,183.2939875125885
True,normality3_NAB_Dodgers_MGAB.out,0.4,50,0.6,0.45264623493315287,184.44508624076843
True,normality3_NAB_MGAB_Dodgers.out,0.4,50,0.6,0.4436475217856809,182.5021686553955
True,normality1_Dodgers.out,0.4,100,0.4,0.4949676080695935,29.46042013168335
True,normality1_MGAB.out,0.4,100,0.4,0.4760216683366733,59.997414112091064
True,normality1_NAB.out,0.4,100,0.4,0.6479792068300744,1.1401991844177246
True,normality2_Dodgers_MGAB.out,0.4,100,0.4,0.5001775258007702,90.44715642929077
True,normality2_Dodgers_NAB.out,0.4,100,0.4,0.5038049997198852,31.187829732894897
True,normality2_MGAB_Dodgers.out,0.4,100,0.4,0.46114632646981313,90.07637882232666
True,normality2_MGAB_NAB.out,0.4,100,0.4,0.6891768989310103,61.807488203048706
True,normality2_NAB_Dodgers.out,0.4,100,0.4,0.43299647151651105,31.13130474090576
True,normality2_NAB_MGAB.out,0.4,100,0.4,0.699431601744158,61.53530406951904
True,normality3_Dodgers_MGAB_NAB.out,0.4,100,0.4,0.5128188824087668,92.17636370658875
True,normality3_Dodgers_NAB_MGAB.out,0.4,100,0.4,0.5169265383947642,92.20039391517639
True,normality3_MGAB_Dodgers_NAB.out,0.4,100,0.4,0.4779103461300219,92.28577399253845
True,normality3_MGAB_NAB_Dodgers.out,0.4,100,0.4,0.45590064890970083,92.44139266014099
True,normality3_NAB_Dodgers_MGAB.out,0.4,100,0.4,0.45659294855226473,91.95138502120972
True,normality3_NAB_MGAB_Dodgers.out,0.4,100,0.4,0.4581341686635211,91.87179970741272
True,normality1_Dodgers.out,0.4,100,0.5,0.492948399861586,30.981906175613403
True,normality1_MGAB.out,0.4,100,0.5,0.47870017535070136,61.53731107711792
True,normality1_NAB.out,0.4,100,0.5,0.5334828559625449,0.42342114448547363
True,normality2_Dodgers_MGAB.out,0.4,100,0.5,0.5122255287116112,90.58593583106995
True,normality2_Dodgers_NAB.out,0.4,100,0.5,0.49972542643359746,29.823962211608887
True,normality2_MGAB_Dodgers.out,0.4,100,0.5,0.4634064993385291,89.80029034614563
True,normality2_MGAB_NAB.out,0.4,100,0.5,0.69072555616788,60.677040100097656
True,normality2_NAB_Dodgers.out,0.4,100,0.5,0.42342933284315665,30.53260827064514
True,normality2_NAB_MGAB.out,0.4,100,0.5,0.7060286245580789,60.81494498252869
True,normality3_Dodgers_MGAB_NAB.out,0.4,100,0.5,0.5245010030166852,90.42464804649353
True,normality3_Dodgers_NAB_MGAB.out,0.4,100,0.5,0.5143452768874265,90.07297921180725
True,normality3_MGAB_Dodgers_NAB.out,0.4,100,0.5,0.4812894043549236,90.29914617538452
True,normality3_MGAB_NAB_Dodgers.out,0.4,100,0.5,0.457478337655171,90.40012979507446
True,normality3_NAB_Dodgers_MGAB.out,0.4,100,0.5,0.4606267848240278,90.55754899978638
True,normality3_NAB_MGAB_Dodgers.out,0.4,100,0.5,0.455253172626727,90.63669729232788
True,normality1_Dodgers.out,0.4,100,0.6,0.49538886684085975,29.005753755569458
True,normality1_MGAB.out,0.4,100,0.6,0.48172527555110217,59.65459060668945
True,normality1_NAB.out,0.4,100,0.6,0.6283406774993114,0.18886566162109375
True,normality2_Dodgers_MGAB.out,0.4,100,0.6,0.5062550454250329,89.5337553024292
True,normality2_Dodgers_NAB.out,0.4,100,0.6,0.4986193615096717,29.519702196121216
True,normality2_MGAB_Dodgers.out,0.4,100,0.6,0.47436796576192825,89.42273306846619
True,normality2_MGAB_NAB.out,0.4,100,0.6,0.6862279684040569,59.5697922706604
True,normality2_NAB_Dodgers.out,0.4,100,0.6,0.42820241161934236,29.92420244216919
True,normality2_NAB_MGAB.out,0.4,100,0.6,0.7035062586007419,59.97281551361084
True,normality3_Dodgers_MGAB_NAB.out,0.4,100,0.6,0.5186831301302657,89.52848267555237
True,normality3_Dodgers_NAB_MGAB.out,0.4,100,0.6,0.4986371045373693,89.52470874786377
True,normality3_MGAB_Dodgers_NAB.out,0.4,100,0.6,0.49028325617632673,89.14251947402954
True,normality3_MGAB_NAB_Dodgers.out,0.4,100,0.6,0.4593673641421299,89.38637447357178
True,normality3_NAB_Dodgers_MGAB.out,0.4,100,0.6,0.4583777747522768,90.62636685371399
True,normality3_NAB_MGAB_Dodgers.out,0.4,100,0.6,0.45305738299734133,90.72933387756348
True,normality1_Dodgers.out,0.5,25,0.4,0.5113257891410304,27.465203762054443
True,normality1_MGAB.out,0.5,25,0.4,0.4614130511022044,228.2642662525177
True,normality1_NAB.out,0.5,25,0.4,0.5670142522721013,0.4334421157836914
True,normality2_Dodgers_MGAB.out,0.5,25,0.4,0.5729562396776977,35.54394483566284
True,normality2_Dodgers_NAB.out,0.5,25,0.4,0.512016967531304,27.17366313934326
True,normality2_MGAB_Dodgers.out,0.5,25,0.4,0.24875904725544204,231.56746172904968
True,normality2_MGAB_NAB.out,0.5,25,0.4,0.6881969863967283,230.2207474708557
True,normality2_NAB_Dodgers.out,0.5,25,0.4,0.4726743752559043,45.12362456321716
True,normality2_NAB_MGAB.out,0.5,25,0.4,0.7190805867357626,237.21745562553406
True,normality3_Dodgers_MGAB_NAB.out,0.5,25,0.4,0.567185595810922,36.22307872772217
True,normality3_Dodgers_NAB_MGAB.out,0.5,25,0.4,0.564636721965344,35.884105920791626
True,normality3_MGAB_Dodgers_NAB.out,0.5,25,0.4,0.25441959976411405,237.32340288162231
True,normality3_MGAB_NAB_Dodgers.out,0.5,25,0.4,0.3913577100264355,281.8290317058563
True,normality3_NAB_Dodgers_MGAB.out,0.5,25,0.4,0.6013417066626586,55.04588961601257
True,normality3_NAB_MGAB_Dodgers.out,0.5,25,0.4,0.38780469865367384,282.75938081741333
True,normality1_Dodgers.out,0.5,25,0.5,0.5141160727522793,25.367683172225952
True,normality1_MGAB.out,0.5,25,0.5,0.4634695390781563,230.56533217430115
True,normality1_NAB.out,0.5,25,0.5,0.4944725970806939,0.31742191314697266
True,normality2_Dodgers_MGAB.out,0.5,25,0.5,0.5721433846844053,33.87783074378967
True,normality2_Dodgers_NAB.out,0.5,25,0.5,0.5116046485685768,25.656411170959473
True,normality2_MGAB_Dodgers.out,0.5,25,0.5,0.24900405304268108,236.44987773895264
True,normality2_MGAB_NAB.out,0.5,25,0.5,0.6323922631190521,232.22804069519043
True,normality2_NAB_Dodgers.out,0.5,25,0.5,0.4777968914673457,42.41431784629822
True,normality2_NAB_MGAB.out,0.5,25,0.5,0.6470667723732085,232.93204879760742
True,normality3_Dodgers_MGAB_NAB.out,0.5,25,0.5,0.5673759885168789,34.376405477523804
True,normality3_Dodgers_NAB_MGAB.out,0.5,25,0.5,0.5680478838402165,36.68298411369324
True,normality3_MGAB_Dodgers_NAB.out,0.5,25,0.5,0.2549978618853994,239.79715752601624
True,normality3_MGAB_NAB_Dodgers.out,0.5,25,0.5,0.3872852666148667,273.9270865917206
True,normality3_NAB_Dodgers_MGAB.out,0.5,25,0.5,0.5960266150129991,50.91895794868469
True,normality3_NAB_MGAB_Dodgers.out,0.5,25,0.5,0.3799028917100693,280.50236988067627
True,normality1_Dodgers.out,0.5,25,0.6,0.5118978593759618,21.070846557617188
True,normality1_MGAB.out,0.5,25,0.6,0.46795283066132265,227.15658330917358
True,normality1_NAB.out,0.5,25,0.6,0.49391627650784903,0.3203437328338623
True,normality2_Dodgers_MGAB.out,0.5,25,0.6,0.5738319842833778,29.074969053268433
True,normality2_Dodgers_NAB.out,0.5,25,0.6,0.5171985108587976,21.33046007156372
True,normality2_MGAB_Dodgers.out,0.5,25,0.6,0.2516171516015195,228.44233679771423
True,normality2_MGAB_NAB.out,0.5,25,0.6,0.6351694285723494,218.2636697292328
True,normality2_NAB_Dodgers.out,0.5,25,0.6,0.47446193412826,32.82960486412048
True,normality2_NAB_MGAB.out,0.5,25,0.6,0.6328721402029694,224.22158789634705
True,normality3_Dodgers_MGAB_NAB.out,0.5,25,0.6,0.5637383519488596,30.131048440933228
True,normality3_Dodgers_NAB_MGAB.out,0.5,25,0.6,0.5657336824735687,28.74952268600464
True,normality3_MGAB_Dodgers_NAB.out,0.5,25,0.6,0.2571449052084208,226.94271278381348
True,normality3_MGAB_NAB_Dodgers.out,0.5,25,0.6,0.3825487498795909,250.85470056533813
True,normality3_NAB_Dodgers_MGAB.out,0.5,25,0.6,0.5881605854091397,42.55551505088806
True,normality3_NAB_MGAB_Dodgers.out,0.5,25,0.6,0.37639119237715224,252.45049905776978
True,normality1_Dodgers.out,0.5,50,0.4,0.5133936048189265,50.1453275680542
True,normality1_MGAB.out,0.5,50,0.4,0.46500563627254504,114.76650333404541
True,normality1_NAB.out,0.5,50,0.4,0.37551432112365735,0.3020515441894531
True,normality2_Dodgers_MGAB.out,0.5,50,0.4,0.5465126314671237,121.47131943702698
True,normality2_Dodgers_NAB.out,0.5,50,0.4,0.5151613290351356,49.64474558830261
True,normality2_MGAB_Dodgers.out,0.5,50,0.4,0.551272200845934,168.05222606658936
True,normality2_MGAB_NAB.out,0.5,50,0.4,0.5554050526437916,118.40378165245056
True,normality2_NAB_Dodgers.out,0.5,50,0.4,0.5080850779766668,51.29503011703491
True,normality2_NAB_MGAB.out,0.5,50,0.4,0.5759943746716812,117.70080208778381
True,normality3_Dodgers_MGAB_NAB.out,0.5,50,0.4,0.4365563192423185,53.632418632507324
True,normality3_Dodgers_NAB_MGAB.out,0.5,50,0.4,0.4226781125032233,54.289491415023804
True,normality3_MGAB_Dodgers_NAB.out,0.5,50,0.4,0.5459266677347103,166.38337087631226
True,normality3_MGAB_NAB_Dodgers.out,0.5,50,0.4,0.5823119143494994,168.2256908416748
True,normality3_NAB_Dodgers_MGAB.out,0.5,50,0.4,0.5936309652559983,170.16678404808044
True,normality3_NAB_MGAB_Dodgers.out,0.5,50,0.4,0.5849988076066434,168.90897250175476
True,normality1_Dodgers.out,0.5,50,0.5,0.5175869783080707,43.843313694000244
